Date,Open,High,Low,Close,Volume
2014.05.13 02:25,1.376120,1.376190,1.376120,1.376140,0
2014.05.13 02:26,1.376130,1.376150,1.376060,1.376150,0
2014.05.13 02:27,1.376170,1.376200,1.376130,1.376170,0
2014.05.13 02:28,1.376180,1.376260,1.376150,1.376240,0
2014.05.13 02:29,1.376230,1.376250,1.376070,1.376080,0
2014.05.13 02:30,1.376090,1.376140,1.376050,1.376140,0
2014.05.13 02:31,1.376130,1.376140,1.376120,1.376120,0
2014.05.13 02:32,1.376130,1.376200,1.376100,1.376200,0
2014.05.13 02:33,1.376190,1.376260,1.376150,1.376160,0
2014.05.13 02:34,1.376180,1.376200,1.376140,1.376160,0
2014.05.13 02:35,1.376150,1.376160,1.376150,1.376160,0
2014.05.13 02:36,1.376150,1.376190,1.376150,1.376160,0
2014.05.13 02:37,1.376240,1.376270,1.376210,1.376260,0
2014.05.13 02:38,1.376240,1.376260,1.376240,1.376240,0
2014.05.13 02:39,1.376230,1.376290,1.376190,1.376290,0
2014.05.13 02:40,1.376300,1.376510,1.376280,1.376510,0
2014.05.13 02:41,1.376490,1.376580,1.376490,1.376560,0
2014.05.13 02:42,1.376540,1.376540,1.376440,1.376450,0
2014.05.13 02:43,1.376480,1.376500,1.376440,1.376460,0
2014.05.13 02:44,1.376500,1.376600,1.376460,1.376580,0
2014.05.13 02:45,1.376590,1.376590,1.376550,1.376560,0
2014.05.13 02:46,1.376510,1.376510,1.376460,1.376480,0
2014.05.13 02:47,1.376490,1.376520,1.376410,1.376460,0
2014.05.13 02:48,1.376470,1.376470,1.376450,1.376460,0
2014.05.13 02:49,1.376450,1.376450,1.376360,1.376370,0
2014.05.13 02:50,1.376360,1.376370,1.376300,1.376330,0
2014.05.13 02:51,1.376320,1.376320,1.376240,1.376250,0
2014.05.13 02:52,1.376260,1.376270,1.376240,1.376260,0
2014.05.13 02:53,1.376270,1.376270,1.376260,1.376270,0
2014.05.13 02:54,1.376260,1.376300,1.376260,1.376270,0
2014.05.13 02:55,1.376280,1.376310,1.376160,1.376160,0
2014.05.13 02:56,1.376150,1.376150,1.376050,1.376140,0
2014.05.13 02:57,1.376130,1.376230,1.376010,1.376110,0
2014.05.13 02:58,1.376140,1.376230,1.376110,1.376230,0
2014.05.13 02:59,1.376210,1.376230,1.375920,1.375920,0
2014.05.13 03:00,1.375900,1.375900,1.375740,1.375770,0
2014.05.13 03:01,1.375780,1.375830,1.375780,1.375820,0
2014.05.13 03:02,1.375840,1.375840,1.375800,1.375810,0
2014.05.13 03:03,1.375820,1.375820,1.375800,1.375820,0
2014.05.13 03:04,1.375830,1.375900,1.375820,1.375840,0
2014.05.13 03:05,1.375850,1.375850,1.375650,1.375690,0
2014.05.13 03:06,1.375680,1.375730,1.375670,1.375720,0
2014.05.13 03:07,1.375730,1.375850,1.375720,1.375800,0
2014.05.13 03:08,1.375790,1.375900,1.375730,1.375860,0
2014.05.13 03:09,1.375870,1.375910,1.375810,1.375900,0
2014.05.13 03:10,1.375930,1.376010,1.375870,1.375990,0
2014.05.13 03:11,1.375980,1.376110,1.375980,1.376060,0
2014.05.13 03:12,1.376080,1.376130,1.376040,1.376120,0
2014.05.13 03:13,1.376110,1.376200,1.376090,1.376120,0
2014.05.13 03:14,1.376110,1.376200,1.376110,1.376150,0
2014.05.13 03:15,1.376140,1.376190,1.376130,1.376150,0
2014.05.13 03:16,1.376170,1.376270,1.376160,1.376220,0
2014.05.13 03:17,1.376230,1.376420,1.376230,1.376370,0
2014.05.13 03:18,1.376380,1.376540,1.376380,1.376520,0
2014.05.13 03:19,1.376510,1.376600,1.376490,1.376540,0
2014.05.13 03:20,1.376550,1.376600,1.376500,1.376540,0
2014.05.13 03:21,1.376550,1.376720,1.376550,1.376700,0
2014.05.13 03:22,1.376710,1.376710,1.376640,1.376640,0
2014.05.13 03:23,1.376630,1.376700,1.376600,1.376700,0
2014.05.13 03:24,1.376680,1.376690,1.376620,1.376620,0
2014.05.13 03:25,1.376630,1.376910,1.376610,1.376910,0
2014.05.13 03:26,1.376900,1.376950,1.376850,1.376900,0
2014.05.13 03:27,1.376910,1.376990,1.376900,1.376990,0
2014.05.13 03:28,1.377000,1.377090,1.376950,1.376950,0
2014.05.13 03:29,1.376960,1.377050,1.376960,1.377010,0
2014.05.13 03:30,1.377000,1.377000,1.376850,1.376940,0
2014.05.13 03:31,1.376930,1.376950,1.376830,1.376840,0
2014.05.13 03:32,1.376860,1.376910,1.376830,1.376850,0
2014.05.13 03:33,1.376860,1.376880,1.376850,1.376870,0
2014.05.13 03:34,1.376910,1.376940,1.376840,1.376840,0
2014.05.13 03:35,1.376830,1.376830,1.376650,1.376700,0
2014.05.13 03:36,1.376730,1.376740,1.376650,1.376660,0
2014.05.13 03:37,1.376650,1.376720,1.376590,1.376720,0
2014.05.13 03:38,1.376710,1.376830,1.376610,1.376610,0
2014.05.13 03:39,1.376600,1.376600,1.376510,1.376550,0
2014.05.13 03:40,1.376570,1.376610,1.376500,1.376550,0
2014.05.13 03:41,1.376560,1.376640,1.376550,1.376620,0
2014.05.13 03:42,1.376600,1.376650,1.376590,1.376600,0
2014.05.13 03:43,1.376560,1.376690,1.376540,1.376630,0
2014.05.13 03:44,1.376620,1.376630,1.376590,1.376600,0
2014.05.13 03:45,1.376590,1.376700,1.376570,1.376700,0
2014.05.13 03:46,1.376660,1.376700,1.376660,1.376680,0
2014.05.13 03:47,1.376670,1.376690,1.376660,1.376660,0
2014.05.13 03:48,1.376710,1.376810,1.376680,1.376800,0
2014.05.13 03:49,1.376780,1.376840,1.376760,1.376830,0
2014.05.13 03:50,1.376820,1.376830,1.376630,1.376630,0
2014.05.13 03:51,1.376640,1.376640,1.376560,1.376580,0
2014.05.13 03:52,1.376590,1.376700,1.376550,1.376560,0
2014.05.13 03:53,1.376540,1.376590,1.376540,1.376570,0
2014.05.13 03:54,1.376560,1.376570,1.376480,1.376510,0
2014.05.13 03:55,1.376520,1.376610,1.376500,1.376600,0
2014.05.13 03:56,1.376610,1.376760,1.376600,1.376760,0
2014.05.13 03:57,1.376750,1.376800,1.376610,1.376670,0
2014.05.13 03:58,1.376680,1.376810,1.376670,1.376810,0
2014.05.13 03:59,1.376820,1.376890,1.376820,1.376840,0
2014.05.13 04:00,1.376850,1.376880,1.376750,1.376780,0
2014.05.13 04:01,1.376800,1.376810,1.376790,1.376790,0
2014.05.13 04:02,1.376800,1.376800,1.376750,1.376760,0
2014.05.13 04:03,1.376730,1.376760,1.376700,1.376740,0
2014.05.13 04:04,1.376750,1.376750,1.376640,1.376650,0
2014.05.13 04:05,1.376660,1.376740,1.376650,1.376740,0
2014.05.13 04:06,1.376750,1.376750,1.376660,1.376680,0
2014.05.13 04:07,1.376670,1.376730,1.376610,1.376640,0
2014.05.13 04:08,1.376630,1.376630,1.376470,1.376490,0
2014.05.13 04:09,1.376500,1.376540,1.376490,1.376530,0
2014.05.13 04:10,1.376520,1.376520,1.376390,1.376410,0
2014.05.13 04:11,1.376400,1.376420,1.376290,1.376320,0
2014.05.13 04:12,1.376310,1.376350,1.376250,1.376270,0
2014.05.13 04:13,1.376280,1.376350,1.376230,1.376330,0
2014.05.13 04:14,1.376340,1.376380,1.376330,1.376360,0
2014.05.13 04:15,1.376350,1.376370,1.376310,1.376340,0
2014.05.13 04:16,1.376330,1.376480,1.376330,1.376480,0
2014.05.13 04:17,1.376470,1.376490,1.376460,1.376470,0
2014.05.13 04:18,1.376490,1.376560,1.376490,1.376530,0
2014.05.13 04:19,1.376500,1.376510,1.376460,1.376470,0
2014.05.13 04:20,1.376480,1.376480,1.376450,1.376480,0
2014.05.13 04:21,1.376460,1.376580,1.376460,1.376540,0
2014.05.13 04:22,1.376550,1.376570,1.376530,1.376560,0
2014.05.13 04:23,1.376570,1.376590,1.376530,1.376530,0
2014.05.13 04:24,1.376480,1.376560,1.376480,1.376560,0
2014.05.13 04:25,1.376570,1.376610,1.376560,1.376560,0
2014.05.13 04:26,1.376580,1.376590,1.376530,1.376530,0
2014.05.13 04:27,1.376550,1.376570,1.376530,1.376560,0
2014.05.13 04:28,1.376570,1.376570,1.376510,1.376570,0
2014.05.13 04:29,1.376590,1.376600,1.376560,1.376560,0
2014.05.13 04:30,1.376570,1.376600,1.376560,1.376570,0
2014.05.13 04:31,1.376600,1.376650,1.376590,1.376640,0
2014.05.13 04:32,1.376650,1.376960,1.376640,1.376960,0
2014.05.13 04:33,1.376950,1.376960,1.376820,1.376910,0
2014.05.13 04:34,1.376900,1.376940,1.376890,1.376920,0
2014.05.13 04:35,1.376930,1.377030,1.376930,1.377030,0
2014.05.13 04:36,1.377040,1.377050,1.376950,1.377030,0
2014.05.13 04:37,1.377050,1.377060,1.377030,1.377040,0
2014.05.13 04:38,1.377030,1.377040,1.376940,1.377000,0
2014.05.13 04:39,1.377010,1.377010,1.376940,1.376960,0
2014.05.13 04:40,1.376950,1.377040,1.376950,1.376990,0
2014.05.13 04:41,1.377000,1.377000,1.376930,1.376940,0
2014.05.13 04:42,1.376930,1.376930,1.376800,1.376800,0
2014.05.13 04:43,1.376790,1.376790,1.376580,1.376590,0
2014.05.13 04:44,1.376600,1.376710,1.376420,1.376430,0
2014.05.13 04:45,1.376440,1.376530,1.376430,1.376450,0
2014.05.13 04:46,1.376460,1.376520,1.376450,1.376490,0
2014.05.13 04:47,1.376450,1.376450,1.376320,1.376380,0
2014.05.13 04:48,1.376390,1.376440,1.376360,1.376360,0
2014.05.13 04:49,1.376370,1.376370,1.376320,1.376340,0
2014.05.13 04:50,1.376330,1.376400,1.376310,1.376360,0
2014.05.13 04:51,1.376350,1.376420,1.376350,1.376410,0
2014.05.13 04:52,1.376400,1.376400,1.376290,1.376300,0
2014.05.13 04:53,1.376310,1.376370,1.376310,1.376310,0
2014.05.13 04:54,1.376330,1.376440,1.376330,1.376410,0
2014.05.13 04:55,1.376420,1.376450,1.376410,1.376430,0
2014.05.13 04:56,1.376440,1.376440,1.376380,1.376400,0
2014.05.13 04:57,1.376390,1.376390,1.376290,1.376300,0
2014.05.13 04:58,1.376290,1.376320,1.376160,1.376220,0
2014.05.13 04:59,1.376210,1.376380,1.376210,1.376380,0
2014.05.13 05:00,1.376270,1.376270,1.375000,1.375300,0
2014.05.13 05:01,1.375310,1.375340,1.374580,1.374590,0
2014.05.13 05:02,1.374620,1.374950,1.374560,1.374950,0
2014.05.13 05:03,1.374960,1.375350,1.374940,1.375240,0
2014.05.13 05:04,1.375210,1.375370,1.375140,1.375300,0
2014.05.13 05:05,1.375290,1.375290,1.375230,1.375230,0
2014.05.13 05:06,1.375240,1.375240,1.375030,1.375050,0
2014.05.13 05:07,1.375040,1.375120,1.374840,1.374910,0
2014.05.13 05:08,1.374930,1.375050,1.374880,1.375040,0
2014.05.13 05:09,1.375030,1.375040,1.374180,1.374420,0
2014.05.13 05:10,1.374390,1.374580,1.374320,1.374550,0
2014.05.13 05:11,1.374540,1.374660,1.374140,1.374180,0
2014.05.13 05:12,1.374190,1.374250,1.374030,1.374030,0
2014.05.13 05:13,1.374040,1.374390,1.373920,1.374360,0
2014.05.13 05:14,1.374350,1.374350,1.374240,1.374240,0
2014.05.13 05:15,1.374230,1.374560,1.374230,1.374560,0
2014.05.13 05:16,1.374540,1.374610,1.374450,1.374560,0
2014.05.13 05:17,1.374570,1.375020,1.374500,1.374830,0
2014.05.13 05:18,1.374840,1.374860,1.374640,1.374710,0
2014.05.13 05:19,1.374700,1.375000,1.374680,1.374990,0
2014.05.13 05:20,1.374980,1.375240,1.374960,1.375090,0
2014.05.13 05:21,1.375100,1.375150,1.374950,1.375030,0
2014.05.13 05:22,1.375020,1.375210,1.375020,1.375200,0
2014.05.13 05:23,1.375180,1.375690,1.375180,1.375430,0
2014.05.13 05:24,1.375460,1.375460,1.375140,1.375180,0
2014.05.13 05:25,1.375190,1.375250,1.375150,1.375200,0
2014.05.13 05:26,1.375220,1.375320,1.375200,1.375320,0
2014.05.13 05:27,1.375310,1.375330,1.375130,1.375130,0
2014.05.13 05:28,1.375140,1.375140,1.375080,1.375100,0
2014.05.13 05:29,1.375090,1.375130,1.375090,1.375110,0
2014.05.13 05:30,1.375120,1.375120,1.375080,1.375080,0
2014.05.13 05:31,1.375090,1.375170,1.375080,1.375100,0
2014.05.13 05:32,1.375090,1.375430,1.375090,1.375420,0
2014.05.13 05:33,1.375430,1.375500,1.375310,1.375440,0
2014.05.13 05:34,1.375450,1.375460,1.375240,1.375240,0
2014.05.13 05:35,1.375230,1.375230,1.374880,1.374920,0
2014.05.13 05:36,1.374930,1.375110,1.374930,1.375010,0
2014.05.13 05:37,1.374990,1.375010,1.374790,1.374800,0
2014.05.13 05:38,1.374740,1.374950,1.374730,1.374810,0
2014.05.13 05:39,1.374800,1.374830,1.374720,1.374820,0
2014.05.13 05:40,1.374840,1.374920,1.374810,1.374820,0
2014.05.13 05:41,1.374810,1.374910,1.374620,1.374820,0
2014.05.13 05:42,1.374830,1.374830,1.374790,1.374800,0
2014.05.13 05:43,1.374810,1.375040,1.374800,1.375030,0
2014.05.13 05:44,1.375020,1.375050,1.374940,1.375050,0
2014.05.13 05:45,1.375080,1.375120,1.375080,1.375090,0
2014.05.13 05:46,1.375100,1.375100,1.375040,1.375090,0
2014.05.13 05:47,1.375100,1.375220,1.375070,1.375140,0
2014.05.13 05:48,1.375120,1.375220,1.375050,1.375200,0
2014.05.13 05:49,1.375190,1.375220,1.375170,1.375190,0
2014.05.13 05:50,1.375180,1.375330,1.375170,1.375230,0
2014.05.13 05:51,1.375220,1.375250,1.374870,1.374870,0
2014.05.13 05:52,1.374860,1.375000,1.374860,1.374910,0
2014.05.13 05:53,1.374890,1.374930,1.374730,1.374800,0
2014.05.13 05:54,1.374790,1.374800,1.374670,1.374760,0
2014.05.13 05:55,1.374770,1.374810,1.374700,1.374770,0
2014.05.13 05:56,1.374790,1.374820,1.374760,1.374810,0
2014.05.13 05:57,1.374820,1.374910,1.374810,1.374840,0
2014.05.13 05:58,1.374830,1.374850,1.374700,1.374750,0
2014.05.13 05:59,1.374760,1.374770,1.374720,1.374720,0
2014.05.13 06:00,1.374730,1.374810,1.374710,1.374810,0
2014.05.13 06:01,1.374790,1.374940,1.374790,1.374930,0
2014.05.13 06:02,1.374920,1.374940,1.374900,1.374930,0
2014.05.13 06:03,1.374920,1.375210,1.374920,1.375040,0
2014.05.13 06:04,1.375060,1.375130,1.374900,1.374900,0
2014.05.13 06:05,1.374920,1.375000,1.374920,1.374960,0
2014.05.13 06:06,1.374970,1.374990,1.373620,1.373860,0
2014.05.13 06:07,1.373870,1.373910,1.372980,1.373410,0
2014.05.13 06:08,1.373420,1.373530,1.372740,1.372790,0
2014.05.13 06:09,1.372810,1.372950,1.372470,1.372710,0
2014.05.13 06:10,1.372700,1.372800,1.372190,1.372240,0
2014.05.13 06:11,1.372260,1.372770,1.372260,1.372530,0
2014.05.13 06:12,1.372550,1.372560,1.372280,1.372430,0
2014.05.13 06:13,1.372440,1.372550,1.371820,1.371880,0
2014.05.13 06:14,1.371890,1.372160,1.371880,1.372080,0
2014.05.13 06:15,1.372050,1.372340,1.372030,1.372300,0
2014.05.13 06:16,1.372310,1.372310,1.371950,1.371960,0
2014.05.13 06:17,1.371970,1.371990,1.371620,1.371620,0
2014.05.13 06:18,1.371630,1.371730,1.371490,1.371710,0
2014.05.13 06:19,1.371720,1.372060,1.371720,1.371780,0
2014.05.13 06:20,1.371750,1.371750,1.371510,1.371660,0
2014.05.13 06:21,1.371670,1.371960,1.371670,1.371830,0
2014.05.13 06:22,1.371820,1.372080,1.371810,1.371960,0
2014.05.13 06:23,1.371980,1.372010,1.371790,1.371820,0
2014.05.13 06:24,1.371810,1.371810,1.371500,1.371600,0
2014.05.13 06:25,1.371610,1.371920,1.371580,1.371800,0
2014.05.13 06:26,1.371810,1.371900,1.371700,1.371730,0
2014.05.13 06:27,1.371690,1.371740,1.371570,1.371610,0
2014.05.13 06:28,1.371620,1.371620,1.371120,1.371470,0
2014.05.13 06:29,1.371370,1.371450,1.371150,1.371160,0
2014.05.13 06:30,1.371150,1.371260,1.371080,1.371230,0
2014.05.13 06:31,1.371240,1.371290,1.371100,1.371280,0
2014.05.13 06:32,1.371290,1.371370,1.371250,1.371360,0
2014.05.13 06:33,1.371350,1.371560,1.371350,1.371440,0
2014.05.13 06:34,1.371430,1.371700,1.371430,1.371650,0
2014.05.13 06:35,1.371630,1.371630,1.371400,1.371590,0
2014.05.13 06:36,1.371540,1.371710,1.371540,1.371660,0
2014.05.13 06:37,1.371690,1.371720,1.371660,1.371710,0
2014.05.13 06:38,1.371690,1.371700,1.371620,1.371650,0
2014.05.13 06:39,1.371660,1.371690,1.371230,1.371230,0
2014.05.13 06:40,1.371210,1.371240,1.371130,1.371190,0
2014.05.13 06:41,1.371180,1.371250,1.371160,1.371210,0
2014.05.13 06:42,1.371220,1.371220,1.371020,1.371120,0
2014.05.13 06:43,1.371110,1.371200,1.371110,1.371160,0
2014.05.13 06:44,1.371170,1.371200,1.370940,1.370950,0
2014.05.13 06:45,1.370920,1.370950,1.370750,1.370890,0
2014.05.13 06:46,1.370900,1.370910,1.370680,1.370740,0
2014.05.13 06:47,1.370730,1.370810,1.370640,1.370680,0
2014.05.13 06:48,1.370690,1.371000,1.370660,1.371000,0
2014.05.13 06:49,1.371010,1.371120,1.371000,1.371100,0
2014.05.13 06:50,1.371090,1.371270,1.371050,1.371150,0
2014.05.13 06:51,1.371160,1.371400,1.371160,1.371310,0
2014.05.13 06:52,1.371340,1.371420,1.371250,1.371260,0
2014.05.13 06:53,1.371250,1.371350,1.371220,1.371250,0
2014.05.13 06:54,1.371240,1.371320,1.371240,1.371250,0
2014.05.13 06:55,1.371270,1.371270,1.370890,1.371060,0
2014.05.13 06:56,1.371050,1.371250,1.370970,1.371000,0
2014.05.13 06:57,1.371020,1.371150,1.371010,1.371060,0
2014.05.13 06:58,1.371050,1.371230,1.371050,1.371170,0
2014.05.13 06:59,1.371160,1.371320,1.371130,1.371250,0
2014.05.13 07:00,1.371260,1.371260,1.370890,1.370890,0
2014.05.13 07:01,1.370900,1.370940,1.370730,1.370820,0
2014.05.13 07:02,1.370830,1.370920,1.370780,1.370820,0
2014.05.13 07:03,1.370830,1.370910,1.370780,1.370850,0
2014.05.13 07:04,1.370840,1.370840,1.370590,1.370590,0
2014.05.13 07:05,1.370580,1.370650,1.370540,1.370590,0
2014.05.13 07:06,1.370600,1.370680,1.370460,1.370530,0
2014.05.13 07:07,1.370550,1.370590,1.370410,1.370410,0
2014.05.13 07:08,1.370420,1.370610,1.370420,1.370510,0
2014.05.13 07:09,1.370540,1.370550,1.370350,1.370410,0
2014.05.13 07:10,1.370400,1.370410,1.370060,1.370090,0
2014.05.13 07:11,1.370060,1.370340,1.369940,1.370330,0
2014.05.13 07:12,1.370320,1.370330,1.369980,1.370240,0
2014.05.13 07:13,1.370220,1.370220,1.369980,1.370050,0
2014.05.13 07:14,1.370040,1.370130,1.369880,1.369880,0
2014.05.13 07:15,1.369900,1.371180,1.369860,1.370820,0
2014.05.13 07:16,1.370810,1.371160,1.370570,1.370990,0
2014.05.13 07:17,1.371020,1.371460,1.371010,1.371230,0
2014.05.13 07:18,1.371220,1.371230,1.370870,1.370950,0
2014.05.13 07:19,1.370980,1.371130,1.370910,1.371130,0
2014.05.13 07:20,1.371140,1.371170,1.370920,1.370930,0
2014.05.13 07:21,1.370960,1.370980,1.370650,1.370770,0
2014.05.13 07:22,1.370720,1.370760,1.370070,1.370300,0
2014.05.13 07:23,1.370330,1.370540,1.370300,1.370400,0
2014.05.13 07:24,1.370420,1.370430,1.369940,1.370090,0
2014.05.13 07:25,1.370110,1.370660,1.370050,1.370590,0
2014.05.13 07:26,1.370560,1.370790,1.370450,1.370650,0
2014.05.13 07:27,1.370660,1.370960,1.370550,1.370640,0
2014.05.13 07:28,1.370630,1.370750,1.370550,1.370750,0
2014.05.13 07:29,1.370770,1.370970,1.370760,1.370940,0
2014.05.13 07:30,1.370930,1.370930,1.370770,1.370860,0
2014.05.13 07:31,1.370850,1.371260,1.370840,1.371200,0
2014.05.13 07:32,1.371190,1.371410,1.371140,1.371300,0
2014.05.13 07:33,1.371310,1.371410,1.371230,1.371310,0
2014.05.13 07:34,1.371250,1.371270,1.370930,1.371010,0
2014.05.13 07:35,1.371020,1.371350,1.371020,1.371330,0
2014.05.13 07:36,1.371340,1.371350,1.370950,1.371050,0
2014.05.13 07:37,1.371090,1.371160,1.371040,1.371110,0
2014.05.13 07:38,1.371090,1.371320,1.371090,1.371290,0
2014.05.13 07:39,1.371280,1.371300,1.371230,1.371260,0
2014.05.13 07:40,1.371250,1.371260,1.371120,1.371130,0
2014.05.13 07:41,1.371120,1.371120,1.370980,1.371080,0
2014.05.13 07:42,1.371090,1.371310,1.371070,1.371300,0
2014.05.13 07:43,1.371310,1.371330,1.371200,1.371300,0
2014.05.13 07:44,1.371310,1.371420,1.371300,1.371330,0
2014.05.13 07:45,1.371310,1.371340,1.371230,1.371240,0
2014.05.13 07:46,1.371260,1.371310,1.371230,1.371300,0
2014.05.13 07:47,1.371290,1.371430,1.371290,1.371400,0
2014.05.13 07:48,1.371380,1.371420,1.371370,1.371380,0
2014.05.13 07:49,1.371400,1.371520,1.371390,1.371490,0
2014.05.13 07:50,1.371460,1.371550,1.371420,1.371510,0
2014.05.13 07:51,1.371450,1.371490,1.371280,1.371340,0
2014.05.13 07:52,1.371310,1.371370,1.371240,1.371290,0
2014.05.13 07:53,1.371280,1.371290,1.371200,1.371290,0
2014.05.13 07:54,1.371280,1.371290,1.371240,1.371270,0
2014.05.13 07:55,1.371280,1.371290,1.371220,1.371220,0
2014.05.13 07:56,1.371230,1.371230,1.371150,1.371200,0
2014.05.13 07:57,1.371190,1.371200,1.370890,1.370930,0
2014.05.13 07:58,1.370940,1.371010,1.370870,1.370890,0
2014.05.13 07:59,1.370880,1.370940,1.370760,1.370850,0
2014.05.13 08:00,1.370840,1.370900,1.370790,1.370850,0
2014.05.13 08:01,1.370860,1.370860,1.370790,1.370830,0
2014.05.13 08:02,1.370840,1.371090,1.370830,1.371080,0
2014.05.13 08:03,1.371060,1.371070,1.370820,1.370880,0
2014.05.13 08:04,1.370870,1.370890,1.370770,1.370780,0
2014.05.13 08:05,1.370790,1.370830,1.370720,1.370730,0
2014.05.13 08:06,1.370740,1.370740,1.370370,1.370390,0
2014.05.13 08:07,1.370360,1.370520,1.370340,1.370520,0
2014.05.13 08:08,1.370530,1.370540,1.370340,1.370390,0
2014.05.13 08:09,1.370380,1.370410,1.370290,1.370290,0
2014.05.13 08:10,1.370300,1.370540,1.370300,1.370510,0
2014.05.13 08:11,1.370520,1.370610,1.370520,1.370600,0
2014.05.13 08:12,1.370590,1.370600,1.370340,1.370340,0
2014.05.13 08:13,1.370350,1.370420,1.370240,1.370300,0
2014.05.13 08:14,1.370280,1.370330,1.370110,1.370200,0
2014.05.13 08:15,1.370250,1.370250,1.369920,1.369930,0
2014.05.13 08:16,1.369920,1.370180,1.369860,1.370130,0
2014.05.13 08:17,1.370120,1.370310,1.370110,1.370140,0
2014.05.13 08:18,1.370150,1.370250,1.370150,1.370220,0
2014.05.13 08:19,1.370210,1.370380,1.370190,1.370320,0
2014.05.13 08:20,1.370300,1.370310,1.369940,1.369940,0
2014.05.13 08:21,1.369950,1.369960,1.369820,1.369950,0
2014.05.13 08:22,1.369960,1.370110,1.369940,1.370030,0
2014.05.13 08:23,1.370040,1.370170,1.370010,1.370150,0
2014.05.13 08:24,1.370160,1.370260,1.370150,1.370240,0
2014.05.13 08:25,1.370250,1.370270,1.370150,1.370230,0
2014.05.13 08:26,1.370220,1.370360,1.370220,1.370320,0
2014.05.13 08:27,1.370280,1.370300,1.370190,1.370300,0
2014.05.13 08:28,1.370310,1.370500,1.370290,1.370500,0
2014.05.13 08:29,1.370490,1.370620,1.370420,1.370570,0
2014.05.13 08:30,1.370580,1.372040,1.370570,1.371490,0
2014.05.13 08:31,1.371460,1.372030,1.371360,1.371840,0
2014.05.13 08:32,1.371830,1.371830,1.371190,1.371220,0
2014.05.13 08:33,1.371160,1.371170,1.370770,1.370890,0
2014.05.13 08:34,1.370870,1.370900,1.370470,1.370850,0
2014.05.13 08:35,1.370840,1.370840,1.370430,1.370790,0
2014.05.13 08:36,1.370780,1.371050,1.370780,1.371040,0
2014.05.13 08:37,1.371080,1.371390,1.371080,1.371250,0
2014.05.13 08:38,1.371280,1.372000,1.371270,1.371890,0
2014.05.13 08:39,1.371910,1.371930,1.371670,1.371720,0
2014.05.13 08:40,1.371730,1.371840,1.371670,1.371770,0
2014.05.13 08:41,1.371800,1.372160,1.371780,1.372140,0
2014.05.13 08:42,1.372150,1.372160,1.371720,1.371780,0
2014.05.13 08:43,1.371790,1.372160,1.371710,1.372120,0
2014.05.13 08:44,1.372130,1.372270,1.371830,1.371830,0
2014.05.13 08:45,1.371850,1.372090,1.371840,1.371870,0
2014.05.13 08:46,1.371880,1.371920,1.371760,1.371780,0
2014.05.13 08:47,1.371790,1.372010,1.371790,1.371950,0
2014.05.13 08:48,1.371940,1.372400,1.371930,1.372180,0
2014.05.13 08:49,1.372190,1.372220,1.371960,1.372020,0
2014.05.13 08:50,1.372000,1.372010,1.371810,1.371860,0
2014.05.13 08:51,1.371830,1.371830,1.371620,1.371730,0
2014.05.13 08:52,1.371740,1.371950,1.371740,1.371810,0
2014.05.13 08:53,1.371820,1.372000,1.371790,1.372000,0
2014.05.13 08:54,1.371990,1.371990,1.371800,1.371870,0
2014.05.13 08:55,1.371860,1.372190,1.371820,1.372090,0
2014.05.13 08:56,1.372100,1.372130,1.371920,1.372090,0
2014.05.13 08:57,1.372080,1.372140,1.372000,1.372070,0
2014.05.13 08:58,1.372050,1.372320,1.371980,1.372280,0
2014.05.13 08:59,1.372270,1.372420,1.372230,1.372340,0
2014.05.13 09:00,1.372330,1.372370,1.372170,1.372170,0
2014.05.13 09:01,1.372160,1.372160,1.371980,1.372020,0
2014.05.13 09:02,1.372050,1.372230,1.372050,1.372120,0
2014.05.13 09:03,1.372110,1.372290,1.372110,1.372250,0
2014.05.13 09:04,1.372240,1.372490,1.372240,1.372370,0
2014.05.13 09:05,1.372390,1.372600,1.372370,1.372600,0
2014.05.13 09:06,1.372590,1.372590,1.372250,1.372300,0
2014.05.13 09:07,1.372240,1.372500,1.372210,1.372500,0
2014.05.13 09:08,1.372490,1.372600,1.372460,1.372530,0
2014.05.13 09:09,1.372520,1.372530,1.372420,1.372430,0
2014.05.13 09:10,1.372420,1.372470,1.372420,1.372430,0
2014.05.13 09:11,1.372420,1.372460,1.372400,1.372420,0
2014.05.13 09:12,1.372430,1.372490,1.372410,1.372410,0
2014.05.13 09:13,1.372330,1.372350,1.372130,1.372170,0
2014.05.13 09:14,1.372160,1.372160,1.372030,1.372070,0
2014.05.13 09:15,1.372080,1.372090,1.371700,1.371780,0
2014.05.13 09:16,1.371770,1.371810,1.371550,1.371790,0
2014.05.13 09:17,1.371760,1.372020,1.371750,1.371810,0
2014.05.13 09:18,1.371800,1.371870,1.371720,1.371830,0
2014.05.13 09:19,1.371810,1.372190,1.371790,1.372100,0
2014.05.13 09:20,1.372080,1.372380,1.371940,1.372320,0
2014.05.13 09:21,1.372330,1.372330,1.372100,1.372210,0
2014.05.13 09:22,1.372200,1.372570,1.372190,1.372550,0
2014.05.13 09:23,1.372540,1.372690,1.372500,1.372690,0
2014.05.13 09:24,1.372700,1.372940,1.372610,1.372920,0
2014.05.13 09:25,1.372860,1.372910,1.372720,1.372770,0
2014.05.13 09:26,1.372760,1.372840,1.372730,1.372730,0
2014.05.13 09:27,1.372760,1.372760,1.372650,1.372650,0
